url,final_url,title,section,word_count,estimated_tokens,image_count,code_block_count,has_ordered_list,has_unordered_list,has_lists,http_status,last_modified,h1_count,h2_count,h3_count,h4_count,discovery_source
https://usehalo.com/guide/dashboards-guide/,https://usehalo.com/guide/dashboards-guide/,Dashboards Guide,HaloPSA Academy,702,947,0,0,True,True,True,200,,1,1,2,0,search_discovered
https://usehalo.com/guide/ticket-viewing-and-filtering/,https://usehalo.com/guide/ticket-viewing-and-filtering/,Ticket Viewing and Filtering,HaloPSA Academy,1196,1614,4,0,False,False,False,200,,1,2,4,1,search_discovered
https://usehalo.com/guide/portal-ticket-logging/,https://usehalo.com/guide/portal-ticket-logging/,Portal Ticket Logging,HaloPSA Academy,1021,1378,11,0,False,True,True,200,,1,4,1,0,search_discovered
https://usehalo.com/guide/user-details-self-update/,https://usehalo.com/guide/user-details-self-update/,User Details Self-Update,HaloPSA Academy,1097,1480,12,0,True,True,True,200,,1,3,0,0,search_discovered
https://usehalo.com/guide/major-incidents/,https://usehalo.com/guide/major-incidents/,Major Incidents,Service Desk,634,855,4,0,False,True,True,200,,1,1,1,0,search_discovered
https://usehalo.com/guide/user-creation-methods/,https://usehalo.com/guide/user-creation-methods/,User Creation Methods,Configuration,435,587,0,0,False,False,False,200,,1,3,1,0,search_discovered
https://usehalo.com/guide/sql-imports-and-halo-integrator/,https://usehalo.com/guide/sql-imports-and-halo-integrator/,SQL Imports and Halo Integrator,Data Import,663,895,2,0,False,True,True,200,,1,2,1,0,search_discovered
https://usehalo.com/guide/internal-conversations/,https://usehalo.com/guide/internal-conversations/,Internal Conversations,Tickets,688,928,0,0,False,False,False,200,,1,1,2,0,search_discovered
https://usehalo.com/guide/custom-fields-creation-and-validation/,https://usehalo.com/guide/custom-fields-creation-and-validation/,Custom Fields Creation and Validation,Configuration,1123,1516,8,0,False,True,True,200,,1,6,2,0,search_discovered
https://usehalo.com/guide/forwarding-actions-to-additional-emails/,https://usehalo.com/guide/forwarding-actions-to-additional-emails/,Forwarding Actions to Additional Emails,Email Configuration,877,1183,4,0,False,False,False,200,,1,4,4,1,search_discovered
https://usehalo.com/guide/ticket-review-processing/,https://usehalo.com/guide/ticket-review-processing/,Ticket Review Processing,Tickets,1365,1842,8,0,False,True,True,200,,1,2,4,1,search_discovered
https://usehalo.com/guide/time-entry-approval-rejection/,https://usehalo.com/guide/time-entry-approval-rejection/,Time Entry Approval/Rejection,Tickets,1018,1374,0,0,True,True,True,200,,1,5,0,0,search_discovered
https://usehalo.com/guide/progressive-web-application/,https://usehalo.com/guide/progressive-web-application/,Progressive Web Application,Configuration,418,564,11,0,False,True,True,200,,1,1,0,0,search_discovered
https://usehalo.com/guide/lookups-sql-scripts/,https://usehalo.com/guide/lookups-sql-scripts/,Lookups (SQL Scripts),Configuration,1060,1431,0,0,False,True,True,200,,1,6,3,0,search_discovered
https://usehalo.com/guide/category-groups/,https://usehalo.com/guide/category-groups/,Category Groups,Ticket Rules,817,1102,4,0,False,True,True,200,,1,4,0,1,search_discovered
https://usehalo.com/guide/creating-category-groups-and-ticket-rules/,https://usehalo.com/guide/creating-category-groups-and-ticket-rules/,Creating Category Groups and Ticket Rules,Ticket Rules,771,1040,0,0,False,True,True,200,,1,1,2,0,search_discovered
https://usehalo.com/guide/service-access-configuration/,https://usehalo.com/guide/service-access-configuration/,Service Access Configuration,Service Catalogue,1060,1431,0,0,False,True,True,200,,1,4,0,1,search_discovered
https://usehalo.com/guide/service-details/,https://usehalo.com/guide/service-details/,Service Details,Service Catalogue,865,1167,3,0,False,True,True,200,,1,2,1,0,search_discovered
https://usehalo.com/guide/monitored-services/,https://usehalo.com/guide/monitored-services/,Monitored Services,Service Catalogue,978,1320,0,0,False,True,True,200,,1,3,0,0,search_discovered
https://usehalo.com/guide/chat-configuration-with-ai-responses/,https://usehalo.com/guide/chat-configuration-with-ai-responses/,Chat Configuration with AI Responses,Service Desk,738,996,5,0,False,False,False,200,,1,2,0,0,search_discovered
https://usehalo.com/guide/virtual-agents/,https://usehalo.com/guide/virtual-agents/,Virtual Agents,Service Desk,1379,1861,1,0,False,False,False,200,,1,3,1,1,search_discovered
https://usehalo.com/guide/audit-log-configuration/,https://usehalo.com/guide/audit-log-configuration/,Audit Log Configuration,Configuration,434,585,3,0,False,True,True,200,,1,1,1,0,search_discovered
https://usehalo.com/guide/redacting-sensitive-information/,https://usehalo.com/guide/redacting-sensitive-information/,Redacting Sensitive Information,Security,571,770,8,0,False,True,True,200,,1,1,0,0,search_discovered
https://usehalo.com/guide/column-profiles/,https://usehalo.com/guide/column-profiles/,Column Profiles,Configuration,759,1024,10,0,False,True,True,200,,1,2,2,0,search_discovered
https://usehalo.com/guide/default-views/,https://usehalo.com/guide/default-views/,Default Views,Configuration,344,464,8,0,False,False,False,200,,1,2,0,0,search_discovered
https://usehalo.com/guide/ticket-viewing-options/,https://usehalo.com/guide/ticket-viewing-options/,Ticket Viewing Options,Viewing Tickets,629,849,0,0,False,False,False,200,,1,1,0,0,search_discovered
https://usehalo.com/guide/custom-ticket-lists/,https://usehalo.com/guide/custom-ticket-lists/,Custom Ticket Lists,Viewing Tickets,518,699,0,0,False,True,True,200,,1,3,0,0,search_discovered
https://usehalo.com/guide/auto-quantity-calculation/,https://usehalo.com/guide/auto-quantity-calculation/,Auto-Quantity Calculation,Billing,750,1012,11,0,False,True,True,200,,1,1,1,0,search_discovered
https://usehalo.com/guide/agreement-setup-examples/,https://usehalo.com/guide/agreement-setup-examples/,Agreement Setup Examples,Billing,1798,2427,9,0,True,True,True,200,,1,8,7,2,search_discovered
https://usehalo.com/guide/subscription-count-based-quantities/,https://usehalo.com/guide/subscription-count-based-quantities/,Subscription Count Based Quantities,Billing,1839,2482,12,0,False,True,True,200,,1,7,2,0,search_discovered
https://usehalo.com/guide/bulk-actions-on-tickets/,https://usehalo.com/guide/bulk-actions-on-tickets/,Bulk Actions on Tickets,Tickets,840,1134,12,0,True,False,True,200,,1,5,3,0,search_discovered
